ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2021,6.041,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2021,2.456,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2020,78.477,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2020,0.029,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2020,0.012,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2020,70.94,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2020,0.026,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2020,0.011,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2020,92.142,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2020,0.034,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2020,0.014,,,Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2019,16612.834,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2019,6.264,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2019,2.662,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2019,16270.034,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,6.135,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2019,2.607,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2019,17106.477,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,6.451,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2019,2.741,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2018,15863.124,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,6.085,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2018,2.767,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2018,15935.083,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,6.112,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2018,2.78,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2018,15756.271,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,6.044,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2018,2.749,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2017,14714.101,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,5.875,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2017,2.619,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2017,14735.205,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,5.883,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2017,2.622,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2017,14680.862,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,5.861,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2017,2.613,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2016,12171.821,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2016,4.987,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2016,2.147,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2016,12415.48,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2016,5.086,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2016,2.189,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2016,11792.909,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2016,4.831,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2016,2.08,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2015,12670.952,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2015,5.278,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2015,2.434,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2015,12865.149,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2015,5.359,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2015,2.472,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2015,12393.488,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2015,5.162,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
